date;EBEV_GWh;Dadj_GWh
21/04/2017;0.001383;0.001961
22/04/2017;0.001023;0.001449
23/04/2017;0.000662;0.000938
24/04/2017;0.001624;0.002301
25/04/2017;0.001804;0.002557
26/04/2017;0.001203;0.001705
27/04/2017;0.001564;0.002216
28/04/2017;0.001383;0.001961
30/04/2017;0.000722;0.001023
01/05/2017;0.001383;0.001961
02/05/2017;0.001143;0.001620
06/05/2017;0.000541;0.000767
07/05/2017;0.000722;0.001023
08/05/2017;0.001143;0.001620
09/05/2017;0.001083;0.001534
10/05/2017;0.001023;0.001449
11/05/2017;0.001504;0.002131
12/05/2017;0.001323;0.001875
13/05/2017;0.000602;0.000852
14/05/2017;0.000481;0.000682
15/05/2017;0.001263;0.001790
16/05/2017;0.001083;0.001534
17/05/2017;0.000902;0.001279
18/05/2017;0.001143;0.001620
19/05/2017;0.001143;0.001620
20/05/2017;0.000541;0.000767
21/05/2017;0.000662;0.000938
22/05/2017;0.000662;0.000938
23/05/2017;0.001323;0.001875
24/05/2017;0.001023;0.001449
25/05/2017;0.000962;0.001364
27/05/2017;0.000662;0.000938
28/05/2017;0.000541;0.000767
29/05/2017;0.000962;0.001364
30/05/2017;0.001323;0.001875
01/06/2017;0.001444;0.002046
02/06/2017;0.001624;0.002301
03/06/2017;0.000602;0.000852
04/06/2017;0.000662;0.000938
05/06/2017;0.001744;0.002472
06/06/2017;0.001203;0.001705
07/06/2017;0.001323;0.001875
08/06/2017;0.001383;0.001961
09/06/2017;0.000782;0.001108
10/06/2017;0.000602;0.000852
11/06/2017;0.000662;0.000938
12/06/2017;0.001564;0.002216
13/06/2017;0.001444;0.002046
14/06/2017;0.001323;0.001875
15/06/2017;0.001203;0.001705
16/06/2017;0.001083;0.001534
17/06/2017;0.000602;0.000852
18/06/2017;0.000541;0.000767
19/06/2017;0.001023;0.001449
20/06/2017;0.001504;0.002131
21/06/2017;0.001383;0.001961
22/06/2017;0.001564;0.002216
23/06/2017;0.001383;0.001961
24/06/2017;0.000722;0.001023
25/06/2017;0.000962;0.001364
27/06/2017;0.001504;0.002131
28/06/2017;0.001564;0.002216
29/06/2017;0.001444;0.002046
30/06/2017;0.000962;0.001364
01/07/2017;0.000602;0.000852
02/07/2017;0.000541;0.000767
03/07/2017;0.000782;0.001108
04/07/2017;0.001023;0.001449
05/07/2017;0.001023;0.001449
07/07/2017;0.001444;0.002046
08/07/2017;0.000602;0.000852
09/07/2017;0.000662;0.000938
10/07/2017;0.001023;0.001449
11/07/2017;0.001203;0.001705
12/07/2017;0.001444;0.002046
13/07/2017;0.001263;0.001790
14/07/2017;0.001383;0.001961
15/07/2017;0.000962;0.001364
16/07/2017;0.000481;0.000682
17/07/2017;0.001263;0.001790
18/07/2017;0.000902;0.001279
19/07/2017;0.001023;0.001449
20/07/2017;0.001504;0.002131
22/07/2017;0.000782;0.001108
23/07/2017;0.000541;0.000767
24/07/2017;0.001444;0.002046
25/07/2017;0.001023;0.001449
26/07/2017;0.001143;0.001620
27/07/2017;0.001444;0.002046
28/07/2017;0.001684;0.002387
29/07/2017;0.000541;0.000767
31/07/2017;0.001143;0.001620
01/08/2017;0.001684;0.002387
02/08/2017;0.001383;0.001961
03/08/2017;0.000902;0.001279
04/08/2017;0.001083;0.001534
05/08/2017;0.000782;0.001108
07/08/2017;0.001564;0.002216
08/08/2017;0.001083;0.001534
09/08/2017;0.001203;0.001705
10/08/2017;0.001143;0.001620
12/08/2017;0.000602;0.000852
16/08/2017;0.001143;0.001620
17/08/2017;0.001263;0.001790
18/08/2017;0.001444;0.002046
19/08/2017;0.000962;0.001364
20/08/2017;0.000541;0.000767
21/08/2017;0.001444;0.002046
22/08/2017;0.001263;0.001790
23/08/2017;0.001323;0.001875
25/08/2017;0.001624;0.002301
26/08/2017;0.000662;0.000938
27/08/2017;0.000541;0.000767
28/08/2017;0.001023;0.001449
29/08/2017;0.001684;0.002387
30/08/2017;0.001504;0.002131
31/08/2017;0.001323;0.001875
01/09/2017;0.001865;0.002642
02/09/2017;0.000782;0.001108
03/09/2017;0.000902;0.001279
05/09/2017;0.001383;0.001961
06/09/2017;0.001985;0.002813
07/09/2017;0.001263;0.001790
08/09/2017;0.001083;0.001534
09/09/2017;0.000662;0.000938
10/09/2017;0.000602;0.000852
11/09/2017;0.001263;0.001790
12/09/2017;0.001865;0.002642
13/09/2017;0.001504;0.002131
14/09/2017;0.001203;0.001705
15/09/2017;0.001564;0.002216
16/09/2017;0.000602;0.000852
17/09/2017;0.000782;0.001108
18/09/2017;0.001985;0.002813
19/09/2017;0.001985;0.002813
20/09/2017;0.001624;0.002301
21/09/2017;0.001444;0.002046
22/09/2017;0.001504;0.002131
23/09/2017;0.000842;0.001193
24/09/2017;0.000782;0.001108
25/09/2017;0.001444;0.002046
26/09/2017;0.001383;0.001961
27/09/2017;0.001504;0.002131
28/09/2017;0.001023;0.001449
29/09/2017;0.001383;0.001961
30/09/2017;0.000722;0.001023
01/10/2017;0.000602;0.000852
02/10/2017;0.001203;0.001705
03/10/2017;0.001263;0.001790
04/10/2017;0.001143;0.001620
05/10/2017;0.001143;0.001620
06/10/2017;0.000842;0.001193
07/10/2017;0.000602;0.000852
08/10/2017;0.000782;0.001108
09/10/2017;0.001804;0.002557
10/10/2017;0.001023;0.001449
11/10/2017;0.001143;0.001620
12/10/2017;0.001744;0.002472
13/10/2017;0.001203;0.001705
14/10/2017;0.000602;0.000852
15/10/2017;0.000602;0.000852
16/10/2017;0.001203;0.001705
17/10/2017;0.001203;0.001705
18/10/2017;0.001263;0.001790
19/10/2017;0.001023;0.001449
20/10/2017;0.001203;0.001705
21/10/2017;0.000722;0.001023
22/10/2017;0.000662;0.000938
23/10/2017;0.001323;0.001875
24/10/2017;0.002045;0.002898
25/10/2017;0.001564;0.002216
27/10/2017;0.001383;0.001961
28/10/2017;0.000602;0.000852
29/10/2017;0.000902;0.001279
31/10/2017;0.001263;0.001790
01/11/2017;0.001143;0.001620
02/11/2017;0.000962;0.001364
03/11/2017;0.001323;0.001875
04/11/2017;0.000662;0.000938
05/11/2017;0.000842;0.001193
06/11/2017;0.001143;0.001620
07/11/2017;0.001865;0.002642
08/11/2017;0.001083;0.001534
09/11/2017;0.001263;0.001790
10/11/2017;0.001383;0.001961
11/11/2017;0.000662;0.000938
12/11/2017;0.000722;0.001023
14/11/2017;0.001624;0.002301
16/11/2017;0.001203;0.001705
17/11/2017;0.001504;0.002131
18/11/2017;0.000842;0.001193
19/11/2017;0.000481;0.000682
20/11/2017;0.001744;0.002472
21/11/2017;0.001143;0.001620
22/11/2017;0.001203;0.001705
23/11/2017;0.001624;0.002301
24/11/2017;0.000962;0.001364
25/11/2017;0.000782;0.001108
26/11/2017;0.000602;0.000852
27/11/2017;0.001383;0.001961
28/11/2017;0.001323;0.001875
29/11/2017;0.000902;0.001279
30/11/2017;0.001203;0.001705
01/12/2017;0.001263;0.001790
03/12/2017;0.000962;0.001364
04/12/2017;0.001504;0.002131
05/12/2017;0.001444;0.002046
06/12/2017;0.001444;0.002046
07/12/2017;0.001804;0.002557
08/12/2017;0.001263;0.001790
09/12/2017;0.000782;0.001108
11/12/2017;0.001744;0.002472
12/12/2017;0.001624;0.002301
13/12/2017;0.001744;0.002472
14/12/2017;0.001323;0.001875
15/12/2017;0.001564;0.002216
16/12/2017;0.000842;0.001193
17/12/2017;0.000662;0.000938
18/12/2017;0.001323;0.001875
19/12/2017;0.001504;0.002131
20/12/2017;0.001684;0.002387
21/12/2017;0.001383;0.001961
22/12/2017;0.001023;0.001449
23/12/2017;0.000602;0.000852
24/12/2017;0.000662;0.000938
25/12/2017;0.001504;0.002131
26/12/2017;0.001383;0.001961
27/12/2017;0.001504;0.002131
28/12/2017;0.001383;0.001961
29/12/2017;0.001804;0.002557
30/12/2017;0.000782;0.001108
02/01/2018;0.001411;0.002050
03/01/2018;0.001129;0.001640
04/01/2018;0.001354;0.001968
05/01/2018;0.001298;0.001886
06/01/2018;0.000903;0.001312
07/01/2018;0.000508;0.000738
08/01/2018;0.001919;0.002788
09/01/2018;0.001072;0.001558
10/01/2018;0.000790;0.001148
11/01/2018;0.001467;0.002132
12/01/2018;0.001919;0.002788
13/01/2018;0.000677;0.000984
14/01/2018;0.000621;0.000902
15/01/2018;0.001862;0.002706
16/01/2018;0.001298;0.001886
17/01/2018;0.000903;0.001312
18/01/2018;0.001693;0.002460
19/01/2018;0.001693;0.002460
20/01/2018;0.000790;0.001148
21/01/2018;0.000790;0.001148
22/01/2018;0.001411;0.002050
23/01/2018;0.001129;0.001640
24/01/2018;0.001241;0.001804
25/01/2018;0.000903;0.001312
26/01/2018;0.001467;0.002132
27/01/2018;0.000846;0.001230
28/01/2018;0.000621;0.000902
29/01/2018;0.001354;0.001968
30/01/2018;0.001636;0.002378
31/01/2018;0.001298;0.001886
01/02/2018;0.001693;0.002460
02/02/2018;0.001354;0.001968
03/02/2018;0.000621;0.000902
04/02/2018;0.000903;0.001312
05/02/2018;0.001467;0.002132
06/02/2018;0.001862;0.002706
07/02/2018;0.001693;0.002460
08/02/2018;0.001185;0.001722
09/02/2018;0.001467;0.002132
10/02/2018;0.000621;0.000902
11/02/2018;0.000621;0.000902
12/02/2018;0.001298;0.001886
13/02/2018;0.001524;0.002214
14/02/2018;0.001693;0.002460
15/02/2018;0.001129;0.001640
16/02/2018;0.001693;0.002460
17/02/2018;0.000621;0.000902
18/02/2018;0.000734;0.001066
19/02/2018;0.001185;0.001722
20/02/2018;0.001580;0.002296
21/02/2018;0.001467;0.002132
22/02/2018;0.001467;0.002132
23/02/2018;0.001354;0.001968
24/02/2018;0.000621;0.000902
25/02/2018;0.000564;0.000820
26/02/2018;0.000959;0.001394
27/02/2018;0.001354;0.001968
28/02/2018;0.001411;0.002050
01/03/2018;0.001919;0.002788
02/03/2018;0.001580;0.002296
03/03/2018;0.000846;0.001230
04/03/2018;0.001016;0.001476
05/03/2018;0.001919;0.002788
06/03/2018;0.001636;0.002378
07/03/2018;0.001693;0.002460
08/03/2018;0.001749;0.002542
09/03/2018;0.001806;0.002624
10/03/2018;0.000734;0.001066
11/03/2018;0.001016;0.001476
12/03/2018;0.002031;0.002952
13/03/2018;0.002426;0.003526
14/03/2018;0.001354;0.001968
15/03/2018;0.001241;0.001804
16/03/2018;0.001862;0.002706
17/03/2018;0.000790;0.001148
18/03/2018;0.000903;0.001312
19/03/2018;0.001354;0.001968
20/03/2018;0.001749;0.002542
21/03/2018;0.002483;0.003608
22/03/2018;0.002201;0.003198
23/03/2018;0.001580;0.002296
24/03/2018;0.001072;0.001558
25/03/2018;0.000846;0.001230
26/03/2018;0.001919;0.002788
27/03/2018;0.001636;0.002378
28/03/2018;0.001636;0.002378
29/03/2018;0.001467;0.002132
30/03/2018;0.002088;0.003034
31/03/2018;0.000903;0.001312
01/04/2018;0.000903;0.001312
02/04/2018;0.001580;0.002296
03/04/2018;0.001693;0.002460
04/04/2018;0.001524;0.002214
05/04/2018;0.001298;0.001886
06/04/2018;0.001580;0.002296
07/04/2018;0.000621;0.000902
08/04/2018;0.000959;0.001394
09/04/2018;0.001185;0.001722
10/04/2018;0.001524;0.002214
11/04/2018;0.001298;0.001886
12/04/2018;0.001693;0.002460
13/04/2018;0.001241;0.001804
14/04/2018;0.000790;0.001148
15/04/2018;0.000959;0.001394
16/04/2018;0.001185;0.001722
17/04/2018;0.001467;0.002132
18/04/2018;0.001411;0.002050
19/04/2018;0.001580;0.002296
20/04/2018;0.001524;0.002214
21/04/2018;0.000734;0.001066
22/04/2018;0.000621;0.000902
23/04/2018;0.001185;0.001722
24/04/2018;0.001185;0.001722
25/04/2018;0.001862;0.002706
26/04/2018;0.001580;0.002296
27/04/2018;0.001354;0.001968
28/04/2018;0.000677;0.000984
30/04/2018;0.001467;0.002132
01/05/2018;0.001241;0.001804
02/05/2018;0.001185;0.001722
06/05/2018;0.000734;0.001066
07/05/2018;0.000903;0.001312
08/05/2018;0.000790;0.001148
09/05/2018;0.001806;0.002624
10/05/2018;0.001185;0.001722
11/05/2018;0.001975;0.002870
13/05/2018;0.000734;0.001066
14/05/2018;0.001636;0.002378
15/05/2018;0.001749;0.002542
16/05/2018;0.001862;0.002706
17/05/2018;0.001580;0.002296
18/05/2018;0.001298;0.001886
19/05/2018;0.000959;0.001394
20/05/2018;0.000734;0.001066
21/05/2018;0.001524;0.002214
22/05/2018;0.001241;0.001804
23/05/2018;0.001298;0.001886
24/05/2018;0.001862;0.002706
25/05/2018;0.001072;0.001558
26/05/2018;0.000621;0.000902
27/05/2018;0.000677;0.000984
28/05/2018;0.001072;0.001558
29/05/2018;0.000903;0.001312
30/05/2018;0.001185;0.001722
31/05/2018;0.001524;0.002214
01/06/2018;0.001072;0.001558
02/06/2018;0.000790;0.001148
03/06/2018;0.000621;0.000902
04/06/2018;0.001129;0.001640
05/06/2018;0.002144;0.003116
06/06/2018;0.001072;0.001558
07/06/2018;0.001354;0.001968
08/06/2018;0.001693;0.002460
09/06/2018;0.000677;0.000984
10/06/2018;0.000677;0.000984
12/06/2018;0.001354;0.001968
13/06/2018;0.001354;0.001968
14/06/2018;0.001241;0.001804
15/06/2018;0.001862;0.002706
16/06/2018;0.000790;0.001148
17/06/2018;0.000564;0.000820
18/06/2018;0.002031;0.002952
19/06/2018;0.001749;0.002542
20/06/2018;0.001693;0.002460
21/06/2018;0.001806;0.002624
22/06/2018;0.001411;0.002050
23/06/2018;0.000621;0.000902
24/06/2018;0.000677;0.000984
25/06/2018;0.001524;0.002214
26/06/2018;0.001524;0.002214
27/06/2018;0.001241;0.001804
28/06/2018;0.001749;0.002542
29/06/2018;0.001580;0.002296
30/06/2018;0.000734;0.001066
01/07/2018;0.000564;0.000820
02/07/2018;0.001354;0.001968
03/07/2018;0.001185;0.001722
04/07/2018;0.001693;0.002460
05/07/2018;0.001185;0.001722
06/07/2018;0.001580;0.002296
07/07/2018;0.000677;0.000984
08/07/2018;0.000846;0.001230
09/07/2018;0.001467;0.002132
10/07/2018;0.001467;0.002132
11/07/2018;0.001693;0.002460
12/07/2018;0.001749;0.002542
13/07/2018;0.001862;0.002706
14/07/2018;0.000564;0.000820
15/07/2018;0.000621;0.000902
16/07/2018;0.001467;0.002132
17/07/2018;0.001580;0.002296
18/07/2018;0.001467;0.002132
19/07/2018;0.001354;0.001968
20/07/2018;0.001241;0.001804
21/07/2018;0.000790;0.001148
22/07/2018;0.000564;0.000820
23/07/2018;0.001016;0.001476
24/07/2018;0.001749;0.002542
25/07/2018;0.001354;0.001968
26/07/2018;0.001016;0.001476
27/07/2018;0.001354;0.001968
28/07/2018;0.000846;0.001230
29/07/2018;0.000621;0.000902
30/07/2018;0.001072;0.001558
31/07/2018;0.001241;0.001804
01/08/2018;0.001749;0.002542
02/08/2018;0.001072;0.001558
03/08/2018;0.001411;0.002050
04/08/2018;0.001016;0.001476
05/08/2018;0.000621;0.000902
06/08/2018;0.001411;0.002050
07/08/2018;0.001298;0.001886
08/08/2018;0.001467;0.002132
09/08/2018;0.001693;0.002460
10/08/2018;0.001524;0.002214
11/08/2018;0.000903;0.001312
12/08/2018;0.000621;0.000902
16/08/2018;0.001411;0.002050
18/08/2018;0.000508;0.000738
19/08/2018;0.000621;0.000902
20/08/2018;0.001016;0.001476
21/08/2018;0.001354;0.001968
23/08/2018;0.001241;0.001804
24/08/2018;0.001354;0.001968
25/08/2018;0.001016;0.001476
26/08/2018;0.000677;0.000984
27/08/2018;0.001467;0.002132
28/08/2018;0.001298;0.001886
29/08/2018;0.001693;0.002460
30/08/2018;0.001636;0.002378
31/08/2018;0.001241;0.001804
01/09/2018;0.000508;0.000738
02/09/2018;0.000677;0.000984
03/09/2018;0.001636;0.002378
04/09/2018;0.001636;0.002378
05/09/2018;0.001354;0.001968
06/09/2018;0.001862;0.002706
07/09/2018;0.001975;0.002870
08/09/2018;0.000677;0.000984
09/09/2018;0.000903;0.001312
10/09/2018;0.001298;0.001886
11/09/2018;0.000959;0.001394
12/09/2018;0.001467;0.002132
13/09/2018;0.001749;0.002542
14/09/2018;0.002088;0.003034
15/09/2018;0.000846;0.001230
16/09/2018;0.000790;0.001148
17/09/2018;0.002031;0.002952
18/09/2018;0.001411;0.002050
19/09/2018;0.002144;0.003116
20/09/2018;0.002031;0.002952
21/09/2018;0.001975;0.002870
22/09/2018;0.000959;0.001394
23/09/2018;0.001016;0.001476
24/09/2018;0.001806;0.002624
25/09/2018;0.001580;0.002296
26/09/2018;0.001467;0.002132
27/09/2018;0.001524;0.002214
28/09/2018;0.001693;0.002460
29/09/2018;0.001016;0.001476
30/09/2018;0.000790;0.001148
01/10/2018;0.001580;0.002296
02/10/2018;0.001354;0.001968
03/10/2018;0.001411;0.002050
04/10/2018;0.001354;0.001968
05/10/2018;0.001524;0.002214
06/10/2018;0.000790;0.001148
07/10/2018;0.001016;0.001476
09/10/2018;0.001185;0.001722
11/10/2018;0.001016;0.001476
12/10/2018;0.000846;0.001230
13/10/2018;0.000846;0.001230
14/10/2018;0.000790;0.001148
15/10/2018;0.001129;0.001640
16/10/2018;0.001411;0.002050
17/10/2018;0.001411;0.002050
18/10/2018;0.001749;0.002542
19/10/2018;0.001354;0.001968
20/10/2018;0.000564;0.000820
21/10/2018;0.000790;0.001148
22/10/2018;0.001580;0.002296
23/10/2018;0.001749;0.002542
24/10/2018;0.001411;0.002050
25/10/2018;0.001636;0.002378
26/10/2018;0.001185;0.001722
27/10/2018;0.001016;0.001476
28/10/2018;0.000846;0.001230
29/10/2018;0.001524;0.002214
30/10/2018;0.001636;0.002378
31/10/2018;0.001354;0.001968
01/11/2018;0.001580;0.002296
02/11/2018;0.001862;0.002706
03/11/2018;0.000564;0.000820
04/11/2018;0.000508;0.000738
05/11/2018;0.001693;0.002460
06/11/2018;0.001636;0.002378
08/11/2018;0.001749;0.002542
09/11/2018;0.001411;0.002050
10/11/2018;0.000621;0.000902
11/11/2018;0.001016;0.001476
13/11/2018;0.001693;0.002460
14/11/2018;0.002088;0.003034
15/11/2018;0.001862;0.002706
16/11/2018;0.001693;0.002460
17/11/2018;0.000790;0.001148
18/11/2018;0.000790;0.001148
19/11/2018;0.001354;0.001968
20/11/2018;0.001749;0.002542
21/11/2018;0.001580;0.002296
22/11/2018;0.001411;0.002050
23/11/2018;0.001524;0.002214
24/11/2018;0.000621;0.000902
25/11/2018;0.000395;0.000574
26/11/2018;0.001693;0.002460
27/11/2018;0.001580;0.002296
28/11/2018;0.001072;0.001558
29/11/2018;0.001693;0.002460
30/11/2018;0.001467;0.002132
01/12/2018;0.001016;0.001476
02/12/2018;0.000621;0.000902
04/12/2018;0.001467;0.002132
05/12/2018;0.001524;0.002214
06/12/2018;0.001749;0.002542
07/12/2018;0.001806;0.002624
08/12/2018;0.000903;0.001312
09/12/2018;0.000677;0.000984
10/12/2018;0.001580;0.002296
11/12/2018;0.001524;0.002214
12/12/2018;0.001806;0.002624
13/12/2018;0.001693;0.002460
14/12/2018;0.001806;0.002624
15/12/2018;0.000734;0.001066
16/12/2018;0.000959;0.001394
17/12/2018;0.001749;0.002542
18/12/2018;0.002144;0.003116
19/12/2018;0.001580;0.002296
20/12/2018;0.001862;0.002706
21/12/2018;0.001298;0.001886
22/12/2018;0.000734;0.001066
23/12/2018;0.001016;0.001476
24/12/2018;0.001693;0.002460
25/12/2018;0.001919;0.002788
26/12/2018;0.001524;0.002214
27/12/2018;0.001636;0.002378
28/12/2018;0.001806;0.002624
29/12/2018;0.001129;0.001640
30/12/2018;0.000903;0.001312
02/01/2019;0.001833;0.002780
04/01/2019;0.001833;0.002780
05/01/2019;0.000917;0.001390
06/01/2019;0.001310;0.001986
07/01/2019;0.001964;0.002979
09/01/2019;0.001964;0.002979
10/01/2019;0.001702;0.002582
11/01/2019;0.001768;0.002681
12/01/2019;0.001310;0.001986
13/01/2019;0.000982;0.001489
14/01/2019;0.002030;0.003078
15/01/2019;0.002030;0.003078
16/01/2019;0.002750;0.004170
17/01/2019;0.002357;0.003575
18/01/2019;0.002161;0.003277
19/01/2019;0.000917;0.001390
20/01/2019;0.000786;0.001192
21/01/2019;0.002750;0.004170
22/01/2019;0.001833;0.002780
23/01/2019;0.002226;0.003376
24/01/2019;0.001899;0.002880
25/01/2019;0.002554;0.003873
26/01/2019;0.001179;0.001787
28/01/2019;0.001899;0.002880
29/01/2019;0.002292;0.003475
30/01/2019;0.001768;0.002681
31/01/2019;0.001506;0.002284
01/02/2019;0.002095;0.003177
02/02/2019;0.000982;0.001489
03/02/2019;0.000917;0.001390
06/02/2019;0.001637;0.002482
07/02/2019;0.002030;0.003078
08/02/2019;0.001899;0.002880
09/02/2019;0.001244;0.001887
10/02/2019;0.001572;0.002383
11/02/2019;0.001899;0.002880
12/02/2019;0.001964;0.002979
13/02/2019;0.001899;0.002880
14/02/2019;0.001572;0.002383
15/02/2019;0.002161;0.003277
16/02/2019;0.000917;0.001390
17/02/2019;0.001179;0.001787
18/02/2019;0.002423;0.003674
19/02/2019;0.002226;0.003376
20/02/2019;0.002030;0.003078
21/02/2019;0.001899;0.002880
22/02/2019;0.002292;0.003475
23/02/2019;0.000851;0.001291
24/02/2019;0.000917;0.001390
25/02/2019;0.001637;0.002482
26/02/2019;0.001833;0.002780
27/02/2019;0.001441;0.002185
28/02/2019;0.001768;0.002681
01/03/2019;0.003274;0.004965
02/03/2019;0.001506;0.002284
03/03/2019;0.000982;0.001489
04/03/2019;0.002488;0.003773
05/03/2019;0.001899;0.002880
06/03/2019;0.002226;0.003376
07/03/2019;0.002619;0.003972
08/03/2019;0.003012;0.004568
09/03/2019;0.001244;0.001887
10/03/2019;0.001244;0.001887
11/03/2019;0.003143;0.004766
12/03/2019;0.002619;0.003972
13/03/2019;0.002554;0.003873
14/03/2019;0.002685;0.004071
15/03/2019;0.002619;0.003972
16/03/2019;0.001179;0.001787
17/03/2019;0.001113;0.001688
18/03/2019;0.002947;0.004468
19/03/2019;0.002226;0.003376
20/03/2019;0.002619;0.003972
21/03/2019;0.002292;0.003475
23/03/2019;0.001441;0.002185
24/03/2019;0.001179;0.001787
25/03/2019;0.002685;0.004071
26/03/2019;0.002816;0.004270
27/03/2019;0.002881;0.004369
28/03/2019;0.003601;0.005461
29/03/2019;0.003274;0.004965
30/03/2019;0.001048;0.001589
31/03/2019;0.001441;0.002185
01/04/2019;0.002095;0.003177
02/04/2019;0.002226;0.003376
03/04/2019;0.002226;0.003376
04/04/2019;0.001833;0.002780
05/04/2019;0.002357;0.003575
06/04/2019;0.000917;0.001390
07/04/2019;0.001506;0.002284
08/04/2019;0.002619;0.003972
09/04/2019;0.002292;0.003475
10/04/2019;0.002292;0.003475
11/04/2019;0.002161;0.003277
12/04/2019;0.002030;0.003078
13/04/2019;0.000917;0.001390
14/04/2019;0.001113;0.001688
15/04/2019;0.002161;0.003277
16/04/2019;0.002881;0.004369
17/04/2019;0.001768;0.002681
18/04/2019;0.002357;0.003575
19/04/2019;0.002226;0.003376
20/04/2019;0.001179;0.001787
21/04/2019;0.001048;0.001589
22/04/2019;0.001899;0.002880
24/04/2019;0.002750;0.004170
25/04/2019;0.002095;0.003177
26/04/2019;0.001572;0.002383
27/04/2019;0.001048;0.001589
28/04/2019;0.001048;0.001589
30/04/2019;0.001899;0.002880
01/05/2019;0.001964;0.002979
02/05/2019;0.001899;0.002880
06/05/2019;0.001833;0.002780
07/05/2019;0.002554;0.003873
08/05/2019;0.002030;0.003078
09/05/2019;0.002226;0.003376
10/05/2019;0.001964;0.002979
11/05/2019;0.000589;0.000894
12/05/2019;0.001375;0.002085
13/05/2019;0.002161;0.003277
14/05/2019;0.001506;0.002284
15/05/2019;0.001899;0.002880
16/05/2019;0.002161;0.003277
17/05/2019;0.002423;0.003674
18/05/2019;0.001048;0.001589
19/05/2019;0.000786;0.001192
20/05/2019;0.001964;0.002979
21/05/2019;0.001964;0.002979
22/05/2019;0.002226;0.003376
23/05/2019;0.001768;0.002681
24/05/2019;0.002095;0.003177
25/05/2019;0.000786;0.001192
26/05/2019;0.001048;0.001589
27/05/2019;0.002554;0.003873
28/05/2019;0.002685;0.004071
29/05/2019;0.001899;0.002880
30/05/2019;0.003339;0.005064
31/05/2019;0.001441;0.002185
01/06/2019;0.000982;0.001489
02/06/2019;0.001113;0.001688
03/06/2019;0.002357;0.003575
04/06/2019;0.002423;0.003674
05/06/2019;0.002423;0.003674
06/06/2019;0.002423;0.003674
07/06/2019;0.001833;0.002780
08/06/2019;0.000720;0.001092
09/06/2019;0.001244;0.001887
10/06/2019;0.001964;0.002979
11/06/2019;0.002619;0.003972
12/06/2019;0.002750;0.004170
13/06/2019;0.001768;0.002681
14/06/2019;0.002095;0.003177
15/06/2019;0.000982;0.001489
16/06/2019;0.001244;0.001887
17/06/2019;0.002161;0.003277
18/06/2019;0.002095;0.003177
19/06/2019;0.002226;0.003376
20/06/2019;0.002226;0.003376
21/06/2019;0.001768;0.002681
22/06/2019;0.000982;0.001489
23/06/2019;0.001048;0.001589
24/06/2019;0.002881;0.004369
25/06/2019;0.001964;0.002979
26/06/2019;0.002030;0.003078
27/06/2019;0.002357;0.003575
28/06/2019;0.002423;0.003674
29/06/2019;0.000786;0.001192
30/06/2019;0.001048;0.001589
01/07/2019;0.002357;0.003575
02/07/2019;0.001702;0.002582
03/07/2019;0.001964;0.002979
04/07/2019;0.002292;0.003475
05/07/2019;0.002030;0.003078
06/07/2019;0.001506;0.002284
07/07/2019;0.001375;0.002085
08/07/2019;0.002226;0.003376
09/07/2019;0.002095;0.003177
10/07/2019;0.002030;0.003078
11/07/2019;0.002816;0.004270
12/07/2019;0.001964;0.002979
13/07/2019;0.001048;0.001589
14/07/2019;0.000982;0.001489
15/07/2019;0.002816;0.004270
17/07/2019;0.002357;0.003575
18/07/2019;0.001964;0.002979
19/07/2019;0.001768;0.002681
20/07/2019;0.001310;0.001986
21/07/2019;0.001310;0.001986
22/07/2019;0.002816;0.004270
23/07/2019;0.001833;0.002780
24/07/2019;0.002685;0.004071
25/07/2019;0.002816;0.004270
26/07/2019;0.001964;0.002979
27/07/2019;0.001244;0.001887
28/07/2019;0.001179;0.001787
29/07/2019;0.001964;0.002979
30/07/2019;0.002488;0.003773
31/07/2019;0.001833;0.002780
01/08/2019;0.001899;0.002880
02/08/2019;0.001964;0.002979
03/08/2019;0.000917;0.001390
04/08/2019;0.001048;0.001589
05/08/2019;0.002947;0.004468
06/08/2019;0.002161;0.003277
07/08/2019;0.002750;0.004170
08/08/2019;0.003143;0.004766
09/08/2019;0.002947;0.004468
10/08/2019;0.001244;0.001887
11/08/2019;0.001048;0.001589
12/08/2019;0.002292;0.003475
16/08/2019;0.002095;0.003177
17/08/2019;0.001441;0.002185
18/08/2019;0.000851;0.001291
20/08/2019;0.002554;0.003873
21/08/2019;0.002685;0.004071
22/08/2019;0.002554;0.003873
23/08/2019;0.002030;0.003078
24/08/2019;0.001113;0.001688
25/08/2019;0.001310;0.001986
26/08/2019;0.003078;0.004667
27/08/2019;0.001506;0.002284
28/08/2019;0.001964;0.002979
29/08/2019;0.002423;0.003674
30/08/2019;0.001833;0.002780
31/08/2019;0.001833;0.002780
01/09/2019;0.001768;0.002681
02/09/2019;0.004125;0.006256
03/09/2019;0.003274;0.004965
04/09/2019;0.003274;0.004965
05/09/2019;0.004387;0.006653
06/09/2019;0.003078;0.004667
09/09/2019;0.003143;0.004766
10/09/2019;0.003012;0.004568
11/09/2019;0.005304;0.008043
12/09/2019;0.003339;0.005064
13/09/2019;0.002750;0.004170
14/09/2019;0.001572;0.002383
16/09/2019;0.003012;0.004568
17/09/2019;0.003405;0.005163
18/09/2019;0.003143;0.004766
19/09/2019;0.002881;0.004369
20/09/2019;0.002816;0.004270
21/09/2019;0.001964;0.002979
